5.230133887380361557e-03 5.311771295964717865e-03 7.519537582993507385e-03 -6.449697073549032211e-03 -5.233360454440116882e-03 -3.395061474293470383e-03 -8.405128493905067444e-03 -1.523042301414534450e-04 -1.031732093542814255e-02 1.034345850348472595e-02 3.178382758051156998e-04 1.185407768934965134e-02 -2.904751570895314217e-03 3.997986204922199249e-03 2.050137612968683243e-03 -4.288396739866584539e-04 1.516120880842208862e-02 -9.855407290160655975e-03 3.522196784615516663e-03 1.134585868567228317e-02 -3.067058743909001350e-03 1.970210112631320953e-02 -3.480732673779129982e-03 3.408291377127170563e-03 -6.397584453225135803e-03 -1.367091853171586990e-02
-1.288745552301406860e-02 1.195330079644918442e-02 -2.190986881032586098e-03 2.444128040224313736e-03 1.345359440892934799e-02 -1.101591996848583221e-02 1.123824529349803925e-02 -2.347986027598381042e-02 -1.118790730834007263e-02 -9.040805511176586151e-03 -1.289907190948724747e-02 1.619152165949344635e-02 -1.267319661565124989e-03 1.933489344082772732e-03 2.576748840510845184e-02 -1.454553846269845963e-02 1.460684742778539658e-02 9.546280838549137115e-03 2.364603988826274872e-02 -2.476605586707592010e-02 -3.271314315497875214e-03 6.518104928545653820e-04 4.290816839784383774e-03 -2.220076322555541992e-02 2.857737243175506592e-02 -2.102250145981088281e-04
5.099126603454351425e-03 9.485295042395591736e-03 -1.010741852223873138e-02 -3.562854370102286339e-03 -4.007505252957344055e-03 4.892289638519287109e-03 -6.187198217958211899e-03 -5.708020646125078201e-03 1.508037792518734932e-03 4.154485184699296951e-03 1.579817570745944977e-02 1.557552814483642578e-02 -1.321787759661674500e-02 -1.303911395370960236e-02 -7.881582714617252350e-03 9.662122465670108795e-03 5.281601101160049438e-03 1.690351171419024467e-03 -8.538556285202503204e-03 1.114144176244735718e-02 1.032135449349880219e-02 -7.568584755063056946e-03 9.712621977087110281e-05 -1.690447889268398285e-02 -2.783263102173805237e-03 2.239582128822803497e-02
1.489806454628705978e-03 -8.715706877410411835e-03 -1.261995523236691952e-03 1.017856970429420471e-02 1.167257037013769150e-02 -8.716029115021228790e-03 3.565758466720581055e-03 8.833645842969417572e-03 2.119061723351478577e-02 1.912999316118657589e-03 -1.789913512766361237e-02 1.332694292068481445e-02 1.179599482566118240e-02 -9.615656919777393341e-03 -1.012403704226016998e-02 -7.077629212290048599e-03 -7.532444782555103302e-03 1.013371720910072327e-02 1.821519923396408558e-03 5.382115487009286880e-03 3.160796826705336571e-03 9.381876443512737751e-04 1.961981877684593201e-02 2.298567816615104675e-02 -1.655130833387374878e-02 -1.892364025115966797e-02
7.409826852381229401e-03 5.132523830980062485e-03 -8.672951720654964447e-03 -4.809683654457330704e-03 -9.442055597901344299e-03 1.187150180339813232e-02 1.270126923918724060e-02 -3.816318232566118240e-03 2.191212587058544159e-02 -1.211512461304664612e-02 -1.624863594770431519e-02 2.604499226436018944e-03 -6.383225321769714355e-03 -3.821642370894551277e-03 4.961342550814151764e-03 1.904658041894435883e-02 5.909855826757848263e-04 -1.338857505470514297e-02 -6.756887305527925491e-04 -6.100720260292291641e-03 2.924434840679168701e-02 -1.897623576223850250e-02 -6.405328866094350815e-03 7.371105253696441650e-03 -1.332242600619792938e-02 1.496824715286493301e-02
-8.791213855147361755e-03 1.045800931751728058e-02 -3.088194178417325020e-03 -5.280632991343736649e-03 6.230437196791172028e-03 4.392944741994142532e-03 1.484627462923526764e-02 1.730685867369174957e-02 -8.444334380328655243e-03 -1.355846505612134933e-02 -1.180680468678474426e-02 7.286241278052330017e-03 3.193387528881430626e-03 1.045397575944662094e-02 -4.402141086757183075e-03 -6.606841343455016613e-04 4.511690232902765274e-03 -3.043341916054487228e-03 1.070485799573361874e-03 -1.673378236591815948e-02 -8.845262229442596436e-03 1.355572254396975040e-03 2.164414152503013611e-02 -5.916954949498176575e-03 1.408572122454643250e-02 9.020637720823287964e-03
2.125870250165462494e-02 -1.757758669555187225e-02 1.284308731555938721e-02 2.521248068660497665e-03 -9.715364314615726471e-03 -2.358618192374706268e-03 -1.383112836629152298e-02 -5.946157500147819519e-03 4.606235027313232422e-02 -1.065693981945514679e-02 2.188001945614814758e-02 -1.949655637145042419e-02 1.805385947227478027e-02 9.315404109656810760e-03 -1.138974260538816452e-02 -2.332336083054542542e-02 5.466818343847990036e-03 1.357137225568294525e-02 4.258194193243980408e-02 3.744844812899827957e-03 3.942937403917312622e-02 -7.839796133339405060e-03 8.202486671507358551e-03 -2.498515509068965912e-02 -1.292311120778322220e-02 -1.880408823490142822e-02
-7.903524674475193024e-03 -7.879807963036000729e-04 1.038572937250137329e-02 3.624001750722527504e-03 8.918026462197303772e-03 -9.611784480512142181e-03 -4.631565418094396591e-03 -1.162545941770076752e-02 -2.317154081538319588e-03 -9.593714959919452667e-03 9.265711996704339981e-04 9.554670192301273346e-03 -3.186127170920372009e-03 1.099575310945510864e-02 -1.609891280531883240e-02 1.211189758032560349e-02 2.121352776885032654e-02 1.132891792804002762e-02 -1.008547656238079071e-02 3.800990991294384003e-03 -1.881844736635684967e-02 6.726232822984457016e-04 1.224887440912425518e-03 2.126951143145561218e-02 -3.215329488739371300e-03 2.409859560430049896e-02
5.884848535060882568e-03 -6.189457140862941742e-03 1.102753682062029839e-03 7.221382576972246170e-03 -2.617567777633666992e-03 -9.259258513338863850e-04 -9.208113886415958405e-03 8.484507910907268524e-03 2.413957612589001656e-03 -5.176407750695943832e-03 -2.859737956896424294e-03 4.941175226122140884e-03 7.018256292212754488e-05 7.222189567983150482e-03 -7.060527335852384567e-03 -2.381367143243551254e-03 1.590288616716861725e-02 6.002948619425296783e-03 -2.732925349846482277e-03 -1.110352762043476105e-02 -3.935063723474740982e-04 3.503158688545227051e-03 1.332178013399243355e-03 1.169628743082284927e-02 2.044345624744892120e-02 -3.939097281545400620e-03
-5.718185100704431534e-03 -6.589900702238082886e-03 6.340631749480962753e-03 7.998230867087841034e-03 4.646085668355226517e-03 -4.227087832987308502e-03 -2.664033323526382446e-03 1.353248953819274902e-02 -1.421398599632084370e-03 1.691641868092119694e-03 -8.607286959886550903e-03 -1.139764860272407532e-02 2.229708188679069281e-04 1.201719138771295547e-02 -1.119500678032636642e-02 -1.691964571364223957e-03 1.502310298383235931e-02 4.466192796826362610e-03 9.433020837604999542e-03 -1.490113046020269394e-02 -3.986692463513463736e-04 -7.787199225276708603e-03 5.449716467410326004e-03 -7.541156839579343796e-03 3.985724411904811859e-03 2.184581570327281952e-02
